YEARQ,IDHH,ICPSR,PANEL_ROT_GROUP
2020.3,1756340233457635565636133,9,33
2020.3,1756361633412372565945132,10,32
2020.3,1756366833494157565956123,3,23
2020.3,1756384133132732564559132,8,32
2020.3,1756420284386551568236133,12,33
2020.3,1756426815359460568282122,7,22
2020.3,1756426815359460568282122,7,22
2020.3,1756441915686089564449133,12,33
2020.3,1756441915686089564449133,12,33
2020.3,1756491625464090568245232,5,32
2020.3,1756504684198579563434133,8,33
2020.3,1756504692386348563482133,12,33
2020.3,1756544684195744563634113,1,13
2020.3,1756553558821887564538112,4,12
2020.3,1756553599685363564559133,3,33
2020.3,1756563903520320563844122,7,22
2020.3,1756565215197557563832132,1,32
2020.3,1756565215197557563832132,1,32
2020.3,1756571365191972564934223,5,23
2020.3,1756594665388295564982133,12,33
2020.3,1756641315418596563434232,10,32
2020.3,1756723565461264564438133,10,33
2020.3,1756723992139249564444112,5,12
2020.3,1756726892191474564456133,14,33
2020.3,1756734165135963563659133,11,33
2020.3,1756761365191686564534112,2,12
2020.3,1756821933385776563649132,9,32
2020.3,1756821933385776563649132,9,32
2020.3,1756824608455772563682113,4,13
2020.3,1756853903163545563844132,9,32
2020.3,1756853903163545563844132,9,32
2020.3,1756853903163545563844132,9,32
2020.3,1756853903163545563844132,9,32
2020.3,1756871308133226563236213,3,13
2020.3,1756876825393299563256133,10,33
2020.3,1756884115414572563845112,3,12
2020.3,1756894158684666568259133,10,33
2020.3,1756943599460400565938112,1,12
2020.3,1756943599460400565938112,1,12
2020.3,1756944633350401565982132,3,32
2020.3,1756970292358250564936113,1,13
2020.3,1756971392138245564936123,5,23
2020.3,1756975225418285564932123,6,23
2020.3,1756981665411616564545133,18,33
2020.3,1756983533163426564559113,1,13
2020.3,1758040258992243568236123,5,23
2020.3,1758121903563986564449113,4,13
2020.3,1758181333199875565634132,11,32
2020.3,1758181333199875565634132,11,32
2020.3,1758204125166397563459233,10,33
2020.3,1758204125381361563459122,8,22
2020.3,1758211684440261563645123,5,23
2020.3,1758243984993281563244122,7,22
2020.3,1758245265845205563232112,1,12
2020.3,1758245265845205563232112,1,12
2020.3,1758245265845205563232112,1,12
2020.3,1758245265845205563232112,1,12
2020.3,1758271633023092565645123,6,23
2020.3,1758274603523083565682113,2,13
2020.3,1758284115169532564459112,1,12
2020.3,1758291358593627568234133,10,33
2020.3,1758373984355203563244112,3,12
2020.3,1758401699494927565945133,12,33
2020.3,1758484108344417564459113,2,13
2020.3,1758510225137332564936132,11,32
2020.3,1758535284596894565632212,3,12
2020.3,1758571965357342564949133,12,33
2020.3,1758633515393587563838222,12,22
2020.3,1758644103381361563459123,8,23
2020.3,1758691303417692565634123,9,23
2020.3,1758691603399876565645112,2,12
2020.3,1758696833392551565656112,3,12
2020.3,1758720292326057564436133,7,33
2020.3,1758733908325780563644113,4,13
2020.3,1758734103680561563659113,4,13
2020.3,1758741665445294563245212,1,12
2020.3,1758741925685248563249132,10,32
2020.3,1758741999682648563249333,10,33
2020.3,1758741999682648563249333,10,33
2020.3,1758743558464775563238132,10,32
2020.3,1758744625455288563282132,9,32
2020.3,1758753915151796563444113,1,13
2020.3,1758770299993581563836113,1,13
2020.3,1758776815894358563856123,8,23
2020.3,1758801908525792563649223,10,23
2020.3,1758801984385916563649113,3,13
2020.3,1758803908856673563644322,4,22
2020.3,1758803908856673563644322,4,22
2020.3,1758804603130560563682123,8,23
2020.3,1758804608856683563682132,2,32
2020.3,1758804608856683563682132,2,32
2020.3,1758804608856683563682132,2,32
2020.3,1758804608856683563682132,2,32
2020.3,1758804608856683563682132,2,32
2020.3,1758804608856683563682132,2,32
2020.3,1758833565654104565938422,5,22
2020.3,1758875284413776563232132,11,32
2020.3,1758875299492483563232123,7,23
2020.3,1758944658454194565982112,2,12
2020.3,1758954115162832564459132,9,32
2020.3,1758970265528054564936133,10,33
2020.3,1758971625447190564945133,8,33
2020.3,1763063903350715565644212,1,12
2020.3,1763090299524275565936213,1,13
2020.3,1763091684460025565945112,2,12
2020.3,1763094633564928565982122,8,22
2020.3,1763094684168695565982123,8,23
2020.3,1763146815594485564456123,8,23
2020.3,1763171308827515563834213,2,13
2020.3,1763204125136362563459132,7,32
2020.3,1763231358464644568234123,10,23
2020.3,1763231358464644568234123,10,23
2020.3,1763274633160728565682212,4,12
2020.3,1763436892415870563456123,5,23
2020.3,1763620265348203564936132,13,32
2020.3,1763624625355446564982123,6,23
2020.3,1763676803190259563656123,6,23
2020.3,1763721392021296564434122,6,22
2020.3,1763730208325962563636132,12,32
2020.3,1763731308410218563634212,2,12
2020.3,1763793503020720565638213,2,13
2020.3,1763863592496541568238132,9,32
2020.3,1763863984680942568244122,6,22
2020.3,1763871684825225563245133,10,33
2020.3,1763874125199132563259222,5,22
2020.3,1763910284352682563236133,2,33
2020.3,1763931984684179565949322,7,22
2020.3,1763964633526855565682133,11,33
2020.3,1763974165687322564959232,9,32
2020.3,1763976825412199564956112,2,12
2020.3,1763985265461805564532122,4,22
2020.3,1777023592462154564938233,11,33
2020.3,1777023592462154564938233,11,33
2020.3,1777023592462154564938233,11,33
2020.3,1777023592462154564938233,11,33
2020.3,1777023592462154564938233,11,33
2020.3,1777023592462154564938233,11,33
2020.3,1777026815191905564956232,11,32
2020.3,1777130208683533563836222,13,22
2020.3,1777131315198106563834133,10,33
2020.3,1777163903523864565644133,7,33
2020.3,1777164633136811565682132,9,32
2020.3,1777251658419612564545132,7,32
2020.3,1777333503460200563638123,5,23
2020.3,1777333533395920563638112,2,12
2020.3,1777460258804962565936113,4,13
2020.3,1777500292351302563436222,8,22
2020.3,1777545203460251563632132,8,32
2020.3,1777651933680015565949123,3,23
2020.3,1777684125685387564559122,5,22
2020.3,1777685292025317564532113,2,13
2020.3,1785033592368575563438133,10,33
2020.3,1785080284689321568236132,6,32
2020.3,1785080284689321568236132,6,32
2020.3,1785081965136112568249113,2,13
2020.3,1785083558396500568238122,5,22
2020.3,1785090233520462565936123,8,23
2020.3,1785150299687670565636122,6,22
2020.3,1785151303415596565634113,2,13
2020.3,1785181633029814565645113,3,13
2020.3,1785230284166537568236332,7,32
2020.3,1785231692190922568245133,9,33
2020.3,1785231908322292568249232,9,32
2020.3,1785235284024077568232112,2,12
2020.3,1785255225021801564532122,6,22
2020.3,1785300265451635564536132,9,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858361885564556132,8,32
2020.3,1785306858461537564556132,6,32
2020.3,1785310215805602563436123,8,23
2020.3,1785310215805602563436123,8,23
2020.3,1785311325361000563434133,6,33
2020.3,1785324608382412563282132,1,32
2020.3,1785341303413886565634123,4,23
2020.3,1785341303597620565634132,12,32
2020.3,1785344684687672565682213,4,13
2020.3,1785363599398645565938113,2,13
2020.3,1785364699450046565982113,2,13
2020.3,1785366833594157565956113,3,13
2020.3,1785374184522678563259133,10,33
2020.3,1785381958131592564549123,2,23
2020.3,1785383558362708564538132,1,32
2020.3,1785443908351481564444122,7,22
2020.3,1785443992131404564444133,1,33
2020.3,1785444108684813564459113,3,13
2020.3,1785445215024861564432232,10,32
2020.3,1785450208168574563436223,7,23
2020.3,1785450208168574563436223,7,23
2020.3,1785451325825664563434123,8,23
2020.3,1785453592396382563438112,1,12
2020.3,1785453925566389563444112,2,12
2020.3,1785454625561044563482233,4,33
2020.3,1785456825495633563456112,2,12
2020.3,1785491984164001568249232,5,32
2020.3,1785491984164001568249232,5,32
2020.3,1785511692908295564945222,7,22
2020.3,1785513925488271564944212,4,12
2020.3,1785513925488271564944212,4,12
2020.3,1785581308594579563834122,6,22
2020.3,1785583515415029563838222,5,22
2020.3,1785586833026471563856233,4,33
2020.3,1785586833026471563856233,4,33
2020.3,1785586833026471563856233,4,33
2020.3,1785591615022107564945222,6,22
2020.3,1785591615022107564945222,6,22
2020.3,1785611684904969565945213,4,13
2020.3,1785613992384234565944223,4,23
2020.3,1785651333594918565934113,2,13
2020.3,1785654133354258565959132,3,32
2020.3,1785701303398408563634133,10,33
2020.3,1785701333466279563634123,6,23
2020.3,1785701399490515563634133,10,33
2020.3,1785705208419722563632122,7,22
2020.3,1785711308195172563634213,1,13
2020.3,1785820233165752563636212,3,12
2020.3,1785844665131948564982133,8,33
2020.3,1785923992359271564444132,12,32
2020.3,1785923992359271564444132,12,32
2020.3,1785923992359271564444132,12,32
2020.3,1785955208244498564432133,12,33
2020.3,1785991999382414563249132,10,32
2020.3,1788003558394608568238113,1,13
2020.3,1788043984528381568244123,3,23
2020.3,1788120299526059564436123,7,23
2020.3,1788121315024445564434132,12,32
2020.3,1788121315024445564434132,12,32
2020.3,1788121315024445564434132,12,32
2020.3,1788123903166086564444123,6,23
2020.3,1788123903166086564444123,6,23
2020.3,1788124133681294564459122,8,22
2020.3,1788214684355794563682222,6,22
2020.3,1788215208390222563632133,3,33
2020.3,1788233584460900568238132,3,32
2020.3,1788233584460900568238132,3,32
2020.3,1788244199565240563259113,4,13
2020.3,1788531965137660565649112,2,12
2020.3,1788534199132588565659112,3,12
2020.3,1788535203397640565632233,12,33
2020.3,1788536899193899565656223,6,23
2020.3,1788571992132196564949212,3,12
2020.3,1788574125381965564959112,4,12
2020.3,1788575208026761564932133,11,33
2020.3,1788601615413960564445133,11,33
2020.3,1788634615354311563882122,5,22
2020.3,1788641692466301563445233,10,33
2020.3,1788644692167785563482232,9,32
2020.3,1788661965168004564949132,8,32
2020.3,1788701908350201563649212,1,12
2020.3,1788706803417819563656113,1,13
2020.3,1788741684499961563245123,5,23
2020.3,1788763992165327564544123,5,23
2020.3,1788764192685356564559222,7,22
2020.3,1788764192685356564559222,7,22
2020.3,1788764625131693564582112,2,12
2020.3,1788766803415313564556113,8,13
2020.3,1788806808440262563656133,11,33
2020.3,1788831399460439565934122,5,22
2020.3,1788851608463115563845113,4,13
2020.3,1788853599466486563838123,5,23
2020.3,1788854608682072563882113,4,13
2020.3,1788854633167595563882123,8,23
2020.3,1788856808493585563856123,8,23
2020.3,1788891358199492568234112,1,12
2020.3,1788893565464600568238123,5,23
2020.3,1788893925169350568244212,3,12
2020.3,1788894158384678568259132,10,32
2020.3,1788895258029476568232123,8,23
2020.3,1788895258463661568232122,7,22
2020.3,1788944184164999565959223,5,23
2020.3,1788944684358930565982132,11,32
2020.3,1788945284394151565932132,8,32
2020.3,1788945299412907565932122,8,22
2020.3,1809001692468348568245215,3,15
2020.3,1809001692468348568245215,3,15
2020.3,1809003984166145568244115,19,15
2020.3,1809013558440682564538124,3,24
2020.3,1809041684199309568245125,5,25
2020.3,1809045265416113568232135,10,35
2020.3,1809046892469321568256135,9,35
2020.3,1809046892469321568256135,9,35
2020.3,1809046892469321568256135,9,35
2020.3,1809046892469321568256135,9,35
2020.3,1809101308444318563834125,6,25
2020.3,1809103903687506563844124,5,24
2020.3,1809104615342095563882134,12,34
2020.3,1809261399205295563234225,5,25
2020.3,1809266884364759563256134,11,34
2020.3,1809320265387484563236114,4,14
2020.3,1809325284199111563232234,10,34
2020.3,1809345284592536565632135,11,35
2020.3,1809345284592536565632135,11,35
2020.3,1809345284592536565632135,11,35
2020.3,1809345284592536565632135,11,35
2020.3,1809364658450836565982135,10,35
2020.3,1809364658450836565982135,10,35
2020.3,1809364658450836565982135,10,35
2020.3,1809383558392700564538115,1,15
2020.3,1809383565191841564538114,1,14
2020.3,1809385258082722564532234,22,34
2020.3,1809385258082722564532234,22,34
2020.3,1809454115131726563459125,1,25
2020.3,1809481915137269564449125,7,25
2020.3,1809486808493987564456134,8,34
2020.3,1809486815444447564456134,10,34
2020.3,1809494158686502568259114,2,14
2020.3,1809561603826430563845115,2,15
2020.3,1809564115990394563859214,7,14
2020.3,1809566815364566563856134,11,34
2020.3,1809601633464830564445125,6,25
2020.3,1809601633464830564445125,6,25
2020.3,1809601692361476564445214,2,14
2020.3,1809604115451426564459115,1,15
2020.3,1809604192409561564459115,4,15
2020.3,1809664603355446564982124,6,24
2020.3,1809665292416794564932114,3,14
2020.3,1809670203545926563636115,3,15
2020.3,1809676803275121563656124,5,24
2020.3,1809691303469079565634134,9,34
2020.3,1809695203029878565632134,5,34
2020.3,1809734608385958563682114,1,14
2020.3,1809770215685026563836125,7,25
2020.3,1809781965971998564949235,9,35
2020.3,1809781965971998564949235,9,35
2020.3,1809781965971998564949235,9,35
2020.3,1809781965971998564949235,9,35
2020.3,1809800208526233563636134,10,34
2020.3,1809806808020526563656225,6,25
2020.3,1809806808020526563656225,6,25
2020.3,1809806808020526563656225,6,25
2020.3,1809806808465173563656125,5,25
2020.3,1809806808465173563656125,5,25
2020.3,1809811325461764563434115,4,15
2020.3,1809814625327711563482124,5,24
2020.3,1809823908325706563644114,5,14
2020.3,1809826803595751563656135,7,35
2020.3,1809833584462371565938134,11,34
2020.3,1809833958164254565944115,4,15
2020.3,1809836833194210565956114,4,14
2020.3,1809875299027488563232134,2,34
2020.3,1809881308493581563834115,4,15
2020.3,1809901925561641564549125,7,25
2020.3,1809901925561641564549125,7,25
2020.3,1809904125381651564559124,5,24
2020.3,1809905208419678564532125,5,25
2020.3,1809905208419678564532125,5,25
2020.3,1809905208419678564532125,5,25
2020.3,1809905208419678564532125,5,25
2020.3,1809905208419678564532125,5,25
2020.3,1809931958520476565949115,1,15
2020.3,1809931958520476565949115,1,15
2020.3,1822001684598340568245135,9,35
2020.3,1822003558494689568238135,9,35
2020.3,1822003984566175568244124,11,24
2020.3,1822004125520958568259114,3,14
2020.3,1822004184326511568259125,7,25
2020.3,1822005265410922568232135,11,35
2020.3,1822013558499608564538125,1,25
2020.3,1822013558499608564538125,1,25
2020.3,1822016825591667564556125,5,25
2020.3,1822043984389442568244325,6,25
2020.3,1822103915166467563844124,16,24
2020.3,1822104699684393563882214,2,14
2020.3,1822241358397450563234134,12,34
2020.3,1822243992352442563244115,2,15
2020.3,1822244633522493563282115,2,15
2020.3,1822261358025215563234114,1,14
2020.3,1822263984342673563244114,4,14
2020.3,1822265284197497563232135,9,35
2020.3,1822265284492456563232214,2,14
2020.3,1822480284134835564436135,5,35
2020.3,1822480284134835564436135,5,35
2020.3,1822484684524801564482114,3,14
2020.3,1822486808829257564456115,3,15
2020.3,1822556858029658564556125,12,25
2020.3,1822600258161437564436135,11,35
2020.3,1822600258161437564436135,11,35
2020.3,1822661665193390564945134,4,34
2020.3,1822664115343351564959125,2,25
2020.3,1822665258468077564932125,6,25
2020.3,1822665258468077564932125,6,25
2020.3,1822671303020239563634214,1,14
2020.3,1822676803365173563656124,5,24
2020.3,1822676803410532563656124,6,24
2020.3,1822691633590146565645124,5,24
2020.3,1822691658419028565645125,7,25
2020.3,1822691658419028565645125,7,25
2020.3,1822694108169093565659115,4,15
2020.3,1822754625451010563482125,5,25
2020.3,1822771608413501563845235,10,35
2020.3,1822776833820387563856135,6,35
2020.3,1822784165166726564959114,1,14
2020.3,1822784165166726564959114,1,14
2020.3,1822803525396633563638135,9,35
2020.3,1822804684526628563682125,8,25
2020.3,1822804692526658563682115,1,15
2020.3,1822813592827774563438134,12,34
2020.3,1822814192451317563459224,7,24
2020.3,1822831633590096565945125,4,25
2020.3,1822831984680425565949115,1,15
2020.3,1822831999684115565949115,3,15
2020.3,1822833533410042565938134,17,34
2020.3,1822834692520483565982124,6,24
2020.3,1822836884020002565956134,10,34
